Macrotrends Data Download

Sugar Prices - 37 Year Historical Chart

Disclaimer and Terms of Use: Historical data is provided "as is" and solely
for informational purposes - not for trading purposes or advice.
Neither MacroTrends LLC nor any of our information providers will be liable
for any damages relating to your use of the data provided.

ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
1998-11-09,0.0843
1998-11-10,0.0857
1998-11-11,0.0890
1998-11-12,0.0900
1998-11-13,0.0896
1998-11-16,0.0890
1998-11-17,0.0906
1998-11-18,0.0906
1998-11-19,0.0907
1998-11-20,0.0903
1998-11-23,0.0880
1998-11-24,0.0862
1998-11-25,0.0865
1998-11-27,0.0865
1998-11-30,0.0874
1998-12-01,0.0896
1998-12-02,0.0893
1998-12-03,0.0886
1998-12-04,0.0890
1998-12-07,0.0877
1998-12-08,0.0879
1998-12-09,0.0884
1998-12-10,0.0890
1998-12-11,0.0878
1998-12-14,0.0877
1998-12-15,0.0876
1998-12-16,0.0886
1998-12-17,0.0842
1998-12-18,0.0822
1998-12-21,0.0816
1998-12-22,0.0806
1998-12-23,0.0813
1998-12-24,0.0816
1998-12-28,0.0819
1998-12-29,0.0841
1998-12-30,0.0848
1998-12-31,0.0854
1999-01-04,0.0876
1999-01-05,0.0928
1999-01-06,0.0840
1999-01-07,0.0932
1999-01-08,0.0929
1999-01-11,0.0933
1999-01-12,0.0925
1999-01-13,0.0920
1999-01-14,0.0905
1999-01-15,0.0894
1999-01-19,0.0836
1999-01-20,0.0804
1999-01-21,0.0819
1999-01-22,0.0766
1999-01-25,0.0747
1999-01-26,0.0721
1999-01-27,0.0704
1999-01-28,0.0715
1999-01-29,0.0759
1999-02-01,0.0707
1999-02-02,0.0735
1999-02-03,0.0722
1999-02-04,0.0698
1999-02-05,0.0709
1999-02-08,0.0714
1999-02-09,0.0709
1999-02-10,0.0715
1999-02-11,0.0686
1999-02-12,0.0689
1999-02-16,0.0691
1999-02-17,0.0673
1999-02-18,0.0695
1999-02-19,0.0702
1999-02-22,0.0708
1999-02-23,0.0697
1999-02-24,0.0700
1999-02-25,0.0739
1999-02-26,0.0697
1999-03-01,0.0659
1999-03-02,0.0649
1999-03-03,0.0636
1999-03-04,0.0614
1999-03-05,0.0602
1999-03-08,0.0619
1999-03-09,0.0628
1999-03-10,0.0640
1999-03-11,0.0536
1999-03-12,0.0635
1999-03-15,0.0627
1999-03-16,0.0615
1999-03-17,0.0620
1999-03-18,0.0607
1999-03-19,0.0587
1999-03-22,0.0587
1999-03-23,0.0590
1999-03-24,0.0583
1999-03-25,0.0582
1999-03-26,0.0600
1999-03-29,0.0599
1999-03-30,0.0615
1999-03-31,0.0624
1999-04-01,0.0593
1999-04-05,0.0601
1999-04-06,0.0598
1999-04-07,0.0584
1999-04-08,0.0582
1999-04-09,0.0576
1999-04-12,0.0563
1999-04-13,0.0546
1999-04-14,0.0546
1999-04-15,0.0544
1999-04-16,0.0548
1999-04-19,0.0541
1999-04-20,0.0548
1999-04-21,0.0543
1999-04-22,0.0524
1999-04-23,0.0513
1999-04-26,0.0498
1999-04-27,0.0486
1999-04-28,0.0479
1999-04-29,0.0506
1999-04-30,0.0516
1999-05-03,0.0535
1999-05-04,0.0546
1999-05-05,0.0557
1999-05-06,0.0571
1999-05-07,0.0568
1999-05-10,0.0577
1999-05-11,0.0589
1999-05-12,0.0584
1999-05-13,0.0583
1999-05-14,0.0558
1999-05-17,0.0573
1999-05-18,0.0567
1999-05-19,0.0577
1999-05-20,0.0569
1999-05-21,0.0611
1999-05-24,0.0602
1999-05-25,0.0600
1999-05-26,0.0603
1999-05-27,0.0605
1999-05-28,0.0613
1999-06-01,0.0633
1999-06-02,0.0674
1999-06-03,0.0646
1999-06-04,0.0643
1999-06-07,0.0662
1999-06-08,0.0658
1999-06-09,0.0643
1999-06-10,0.0647
1999-06-11,0.0652
1999-06-14,0.0643
1999-06-15,0.0645
1999-06-16,0.0643
1999-06-17,0.0660
1999-06-18,0.0695
1999-06-21,0.0677
1999-06-22,0.0689
1999-06-23,0.0690
1999-06-24,0.0685
1999-06-25,0.0716
1999-06-28,0.0719
1999-06-29,0.0677
1999-06-30,0.0669
1999-07-01,0.0692
1999-07-02,0.0681
1999-07-06,0.0622
1999-07-07,0.0577
1999-07-08,0.0622
1999-07-09,0.0616
1999-07-12,0.0574
1999-07-13,0.0580
1999-07-14,0.0578
1999-07-15,0.0576
1999-07-16,0.0579
1999-07-19,0.0592
1999-07-20,0.0605
1999-07-21,0.0606
1999-07-22,0.0618
1999-07-23,0.0608
1999-07-26,0.0607
1999-07-27,0.0611
1999-07-28,0.0631
1999-07-29,0.0638
1999-07-30,0.0626
1999-08-02,0.0630
1999-08-03,0.0637
1999-08-04,0.0643
1999-08-05,0.0646
1999-08-06,0.0631
1999-08-09,0.0637
1999-08-10,0.0640
1999-08-11,0.0636
1999-08-12,0.0617
1999-08-13,0.0624
1999-08-16,0.0633
1999-08-17,0.0631
1999-08-18,0.0630
1999-08-19,0.0632
1999-08-20,0.0633
1999-08-23,0.0627
1999-08-24,0.0631
1999-08-25,0.0629
1999-08-26,0.0632
1999-08-27,0.0644
1999-08-30,0.0681
1999-08-31,0.0705
1999-09-01,0.0695
1999-09-02,0.0715
1999-09-03,0.0714
1999-09-07,0.0729
1999-09-08,0.0725
1999-09-09,0.0723
1999-09-10,0.0699
1999-09-13,0.0699
1999-09-14,0.0688
1999-09-15,0.0682
1999-09-16,0.0679
1999-09-17,0.0701
1999-09-20,0.0709
1999-09-21,0.0689
1999-09-22,0.0697
1999-09-23,0.0702
1999-09-24,0.0686
1999-09-27,0.0672
1999-09-28,0.0672
1999-09-29,0.0697
1999-09-30,0.0697
1999-10-01,0.0703
1999-10-04,0.0692
1999-10-05,0.0684
1999-10-06,0.0676
1999-10-07,0.0671
1999-10-08,0.0689
1999-10-11,0.0689
1999-10-12,0.0690
1999-10-13,0.0682
1999-10-14,0.0677
1999-10-15,0.0663
1999-10-18,0.0656
1999-10-19,0.0668
1999-10-20,0.0709
1999-10-21,0.0708
1999-10-22,0.0700
1999-10-25,0.0730
1999-10-26,0.0706
1999-10-27,0.0705
1999-10-28,0.0704
1999-10-29,0.0695
1999-11-01,0.0705
1999-11-02,0.0712
1999-11-03,0.0700
1999-11-04,0.0697
1999-11-05,0.0701
1999-11-08,0.0694
1999-11-09,0.0686
1999-11-10,0.0687
1999-11-11,0.0679
1999-11-12,0.0679
1999-11-15,0.0664
1999-11-16,0.0669
1999-11-17,0.0625
1999-11-18,0.0604
1999-11-19,0.0587
1999-11-22,0.0579
1999-11-23,0.0602
1999-11-24,0.0605
1999-11-26,0.0605
1999-11-29,0.0603
1999-11-30,0.0592
1999-12-01,0.0586
1999-12-02,0.0588
1999-12-03,0.0599
1999-12-06,0.0629
1999-12-07,0.0618
1999-12-08,0.0610
1999-12-09,0.0608
1999-12-10,0.0603
1999-12-13,0.0600
1999-12-14,0.0600
1999-12-15,0.0576
1999-12-16,0.0579
1999-12-17,0.0584
1999-12-20,0.0594
1999-12-21,0.0593
1999-12-22,0.0610
1999-12-23,0.0603
1999-12-27,0.0595
1999-12-28,0.0601
1999-12-29,0.0616
1999-12-30,0.0613
1999-12-31,0.0613
2000-01-03,0.0620
2000-01-04,0.0584
2000-01-05,0.0586
2000-01-06,0.0592
2000-01-07,0.0585
2000-01-10,0.0582
2000-01-11,0.0570
2000-01-12,0.0554
2000-01-13,0.0549
2000-01-14,0.0559
2000-01-18,0.0543
2000-01-19,0.0547
2000-01-20,0.0558
2000-01-21,0.0552
2000-01-24,0.0538
2000-01-25,0.0535
2000-01-26,0.0570
2000-01-27,0.0557
2000-01-28,0.0553
2000-01-31,0.0547
2000-02-01,0.0547
2000-02-02,0.0565
2000-02-03,0.0581
2000-02-04,0.0598
2000-02-07,0.0596
2000-02-08,0.0579
2000-02-09,0.0565
2000-02-10,0.0574
2000-02-11,0.0568
2000-02-14,0.0543
2000-02-15,0.0531
2000-02-16,0.0518
2000-02-17,0.0532
2000-02-18,0.0532
2000-02-22,0.0537
2000-02-23,0.0548
2000-02-24,0.0537
2000-02-25,0.0528
2000-02-28,0.0517
2000-02-29,0.0518
2000-03-01,0.0527
2000-03-02,0.0529
2000-03-03,0.0530
2000-03-06,0.0523
2000-03-07,0.0531
2000-03-08,0.0534
2000-03-09,0.0538
2000-03-10,0.0539
2000-03-13,0.0562
2000-03-14,0.0548
2000-03-15,0.0554
2000-03-16,0.0560
2000-03-17,0.0554
2000-03-20,0.0541
2000-03-21,0.0541
2000-03-22,0.0549
2000-03-23,0.0569
2000-03-24,0.0565
2000-03-27,0.0574
2000-03-28,0.0580
2000-03-29,0.0568
2000-03-30,0.0593
2000-03-31,0.0623
2000-04-03,0.0623
2000-04-04,0.0602
2000-04-05,0.0628
2000-04-06,0.0629
2000-04-07,0.0619
2000-04-10,0.0612
2000-04-11,0.0627
2000-04-12,0.0624
2000-04-13,0.0644
2000-04-14,0.0644
2000-04-17,0.0661
2000-04-18,0.0659
2000-04-19,0.0680
2000-04-20,0.0670
2000-04-24,0.0676
2000-04-25,0.0676
2000-04-26,0.0666
2000-04-27,0.0670
2000-04-28,0.0687
2000-05-01,0.0675
2000-05-02,0.0665
2000-05-03,0.0670
2000-05-04,0.0680
2000-05-05,0.0686
2000-05-08,0.0676
2000-05-09,0.0683
2000-05-10,0.0685
2000-05-11,0.0705
2000-05-12,0.0716
2000-05-15,0.0736
2000-05-16,0.0758
2000-05-17,0.0756
2000-05-18,0.0747
2000-05-19,0.0762
2000-05-22,0.0786
2000-05-23,0.0785
2000-05-24,0.0802
2000-05-25,0.0802
2000-05-26,0.0814
2000-05-30,0.0806
2000-05-31,0.0796
2000-06-01,0.0795
2000-06-02,0.0837
2000-06-05,0.0818
2000-06-06,0.0836
2000-06-07,0.0838
2000-06-08,0.0839
2000-06-09,0.0873
2000-06-12,0.0869
2000-06-13,0.0896
2000-06-14,0.0907
2000-06-15,0.0881
2000-06-16,0.0849
2000-06-19,0.0879
2000-06-20,0.0893
2000-06-21,0.0900
2000-06-22,0.0887
2000-06-23,0.0869
2000-06-26,0.0888
2000-06-27,0.0904
2000-06-28,0.0906
2000-06-29,0.0927
2000-06-30,0.0885
2000-07-03,0.0885
2000-07-05,0.0913
2000-07-06,0.0929
2000-07-07,0.0908
2000-07-10,0.0908
2000-07-11,0.0927
2000-07-12,0.0956
2000-07-13,0.0969
2000-07-14,0.0970
2000-07-17,0.1007
2000-07-18,0.1046
2000-07-19,0.1051
2000-07-20,0.1073
2000-07-21,0.1076
2000-07-24,0.1081
2000-07-25,0.1085
2000-07-26,0.1097
2000-07-27,0.1119
2000-07-28,0.1131
2000-07-31,0.1104
2000-08-01,0.1077
2000-08-02,0.1134
2000-08-03,0.1160
2000-08-04,0.1143
2000-08-07,0.1115
2000-08-08,0.1124
2000-08-09,0.1098
2000-08-10,0.1096
2000-08-11,0.1119
2000-08-14,0.1120
2000-08-15,0.1116
2000-08-16,0.1125
2000-08-17,0.1118
2000-08-18,0.1118
2000-08-21,0.1125
2000-08-22,0.1103
2000-08-23,0.1093
2000-08-24,0.1092
2000-08-25,0.1115
2000-08-28,0.1116
2000-08-29,0.1117
2000-08-30,0.1116
2000-08-31,0.1087
2000-09-01,0.1125
2000-09-05,0.1102
2000-09-06,0.1091
2000-09-07,0.1102
2000-09-08,0.1091
2000-09-11,0.1083
2000-09-12,0.1078
2000-09-13,0.1081
2000-09-14,0.1050
2000-09-15,0.0993
2000-09-18,0.1003
2000-09-19,0.1012
2000-09-20,0.0977
2000-09-21,0.0949
2000-09-22,0.0987
2000-09-25,0.1004
2000-09-26,0.0993
2000-09-27,0.0983
2000-09-28,0.0998
2000-09-29,0.1001
2000-10-02,0.1002
2000-10-03,0.1031
2000-10-04,0.1045
2000-10-05,0.1060
2000-10-06,0.1124
2000-10-09,0.1087
2000-10-10,0.1144
2000-10-11,0.1146
2000-10-12,0.1152
2000-10-13,0.1158
2000-10-16,0.1184
2000-10-17,0.1169
2000-10-18,0.1157
2000-10-19,0.1129
2000-10-20,0.1133
2000-10-23,0.1136
2000-10-24,0.1110
2000-10-25,0.1094
2000-10-26,0.1000
2000-10-27,0.1018
2000-10-30,0.1027
2000-10-31,0.1015
2000-11-01,0.1027
2000-11-02,0.1020
2000-11-03,0.0998
2000-11-06,0.1006
2000-11-07,0.1004
2000-11-08,0.0994
2000-11-09,0.0926
2000-11-10,0.0941
2000-11-13,0.0945
2000-11-14,0.0933
2000-11-15,0.0955
2000-11-16,0.1004
2000-11-17,0.1023
2000-11-20,0.1016
2000-11-21,0.1028
2000-11-22,0.1044
2000-11-24,0.1044
2000-11-27,0.1102
2000-11-28,0.1029
2000-11-29,0.1032
2000-11-30,0.1022
2000-12-01,0.1023
2000-12-04,0.1024
2000-12-05,0.1025
2000-12-06,0.1016
2000-12-07,0.1016
2000-12-08,0.1031
2000-12-11,0.1029
2000-12-12,0.1012
2000-12-13,0.0996
2000-12-14,0.0982
2000-12-15,0.0983
2000-12-18,0.0984
2000-12-19,0.0997
2000-12-20,0.1027
2000-12-21,0.1027
2000-12-22,0.1039
2000-12-26,0.1045
2000-12-27,0.1071
2000-12-28,0.1067
2000-12-29,0.1064
2001-01-02,0.1054
2001-01-03,0.1060
2001-01-04,0.1073
2001-01-05,0.1073
2001-01-08,0.1095
2001-01-09,0.1099
2001-01-10,0.1076
2001-01-11,0.1082
2001-01-12,0.1064
2001-01-16,0.1074
2001-01-17,0.1069
2001-01-18,0.1058
2001-01-19,0.1071
2001-01-22,0.1058
2001-01-23,0.1067
2001-01-24,0.1070
2001-01-25,0.1067
2001-01-26,0.1060
2001-01-29,0.1035
2001-01-30,0.0997
2001-01-31,0.1039
2001-02-01,0.1070
2001-02-02,0.1083
2001-02-05,0.1053
2001-02-06,0.1064
2001-02-07,0.1056
2001-02-08,0.1058
2001-02-09,0.1037
2001-02-12,0.1029
2001-02-13,0.1023
2001-02-14,0.1028
2001-02-15,0.1026
2001-02-16,0.1023
2001-02-20,0.0989
2001-02-21,0.1005
2001-02-22,0.1002
2001-02-23,0.0987
2001-02-26,0.0990
2001-02-27,0.0964
2001-02-28,0.1002
2001-03-01,0.1012
2001-03-02,0.1005
2001-03-05,0.1010
2001-03-06,0.1025
2001-03-07,0.1006
2001-03-08,0.0989
2001-03-09,0.0988
2001-03-12,0.0970
2001-03-13,0.0972
2001-03-14,0.0957
2001-03-15,0.0979
2001-03-16,0.0964
2001-03-19,0.0956
2001-03-20,0.0928
2001-03-21,0.0952
2001-03-22,0.0941
2001-03-23,0.0916
2001-03-26,0.0931
2001-03-27,0.0948
2001-03-28,0.0947
2001-03-29,0.0934
2001-03-30,0.0885
2001-04-02,0.0894
2001-04-03,0.0908
2001-04-04,0.0908
2001-04-05,0.0883
2001-04-06,0.0903
2001-04-09,0.0908
2001-04-10,0.0922
2001-04-11,0.0910
2001-04-12,0.0909
2001-04-16,0.0916
2001-04-17,0.0937
2001-04-18,0.0927
2001-04-19,0.0942
2001-04-20,0.0949
2001-04-23,0.0946
2001-04-24,0.0937
2001-04-25,0.0937
2001-04-26,0.0957
2001-04-27,0.0977
2001-04-30,0.0966
2001-05-01,0.0988
2001-05-02,0.1006
2001-05-03,0.1025
2001-05-04,0.0996
2001-05-07,0.1012
2001-05-08,0.1026
2001-05-09,0.1020
2001-05-10,0.1018
2001-05-11,0.1018
2001-05-14,0.1014
2001-05-15,0.1008
2001-05-16,0.1012
2001-05-17,0.0989
2001-05-18,0.0989
2001-05-21,0.1015
2001-05-22,0.1016
2001-05-23,0.1006
2001-05-24,0.0993
2001-05-25,0.0900
2001-05-29,0.0972
2001-05-30,0.0959
2001-05-31,0.0954
2001-06-01,0.0945
2001-06-04,0.0962
2001-06-05,0.0964
2001-06-06,0.0968
2001-06-07,0.0954
2001-06-08,0.0957
2001-06-11,0.0951
2001-06-12,0.0937
2001-06-13,0.0957
2001-06-14,0.0965
2001-06-15,0.0966
2001-06-18,0.0977
2001-06-19,0.0985
2001-06-20,0.0999
2001-06-21,0.0994
2001-06-22,0.1028
2001-06-25,0.1002
2001-06-26,0.1021
2001-06-27,0.1025
2001-06-28,0.0999
2001-06-29,0.1025
2001-07-02,0.0978
2001-07-03,0.0955
2001-07-05,0.0943
2001-07-06,0.0929
2001-07-09,0.0958
2001-07-10,0.0955
2001-07-11,0.0952
2001-07-12,0.0964
2001-07-13,0.0938
2001-07-16,0.0968
2001-07-17,0.0948
2001-07-18,0.0971
2001-07-19,0.0972
2001-07-20,0.0947
2001-07-23,0.0958
2001-07-24,0.0938
2001-07-25,0.0937
2001-07-26,0.0925
2001-07-27,0.0938
2001-07-30,0.0928
2001-07-31,0.0897
2001-08-01,0.0895
2001-08-02,0.0869
2001-08-03,0.0868
2001-08-06,0.0866
2001-08-07,0.0861
2001-08-08,0.0845
2001-08-09,0.0858
2001-08-10,0.0849
2001-08-13,0.0869
2001-08-14,0.0898
2001-08-15,0.0902
2001-08-16,0.0886
2001-08-17,0.0876
2001-08-20,0.0896
2001-08-21,0.0878
2001-08-22,0.0876
2001-08-23,0.0890
2001-08-24,0.0907
2001-08-27,0.0905
2001-08-28,0.0890
2001-08-29,0.0877
2001-08-30,0.0856
2001-08-31,0.0850
2001-09-04,0.0860
2001-09-05,0.0861
2001-09-06,0.0861
2001-09-07,0.0852
2001-09-10,0.0864
2001-09-11,0.0864
2001-09-12,0.0864
2001-09-13,0.0864
2001-09-14,0.0864
2001-09-17,0.0864
2001-09-18,0.0864
2001-09-19,0.0864
2001-09-20,0.0864
2001-09-21,0.0864
2001-09-24,0.0864
2001-09-25,0.0864
2001-09-26,0.0864
2001-09-27,0.0864
2001-09-28,0.0864
2001-10-01,0.0864
2001-10-02,0.0713
2001-10-03,0.0720
2001-10-04,0.0711
2001-10-05,0.0718
2001-10-08,0.0718
2001-10-09,0.0676
2001-10-10,0.0676
2001-10-11,0.0687
2001-10-12,0.0692
2001-10-15,0.0707
2001-10-16,0.0718
2001-10-17,0.0730
2001-10-18,0.0697
2001-10-19,0.0715
2001-10-22,0.0730
2001-10-23,0.0727
2001-10-24,0.0746
2001-10-25,0.0733
2001-10-26,0.0740
2001-10-29,0.0731
2001-10-30,0.0723
2001-10-31,0.0724
2001-11-01,0.0716
2001-11-02,0.0716
2001-11-05,0.0734
2001-11-06,0.0745
2001-11-07,0.0761
2001-11-08,0.0777
2001-11-09,0.0758
2001-11-12,0.0771
2001-11-13,0.0771
2001-11-14,0.0797
2001-11-15,0.0784
2001-11-16,0.0778
2001-11-19,0.0796
2001-11-20,0.0793
2001-11-21,0.0803
2001-11-23,0.0803
2001-11-26,0.0812
2001-11-27,0.0810
2001-11-28,0.0820
2001-11-29,0.0831
2001-11-30,0.0831
2001-12-03,0.0824
2001-12-04,0.0830
2001-12-05,0.0830
2001-12-06,0.0843
2001-12-07,0.0833
2001-12-10,0.0812
2001-12-11,0.0790
2001-12-12,0.0786
2001-12-13,0.0801
2001-12-14,0.0816
2001-12-17,0.0784
2001-12-18,0.0762
2001-12-19,0.0764
2001-12-20,0.0785
2001-12-21,0.0780
2001-12-24,0.0780
2001-12-26,0.0785
2001-12-27,0.0800
2001-12-28,0.0796
2001-12-31,0.0796
2002-01-02,0.0814
2002-01-03,0.0827
2002-01-04,0.0817
2002-01-07,0.0813
2002-01-08,0.0822
2002-01-09,0.0846
2002-01-10,0.0841
2002-01-11,0.0826
2002-01-14,0.0815
2002-01-15,0.0828
2002-01-16,0.0843
2002-01-17,0.0810
2002-01-18,0.0774
2002-01-22,0.0800
2002-01-23,0.0792
2002-01-24,0.0751
2002-01-25,0.0767
2002-01-28,0.0773
2002-01-29,0.0739
2002-01-30,0.0707
2002-01-31,0.0710
2002-02-01,0.0686
2002-02-04,0.0705
2002-02-05,0.0701
2002-02-06,0.0686
2002-02-07,0.0675
2002-02-08,0.0673
2002-02-11,0.0647
2002-02-12,0.0687
2002-02-13,0.0690
2002-02-14,0.0692
2002-02-15,0.0689
2002-02-19,0.0691
2002-02-20,0.0699
2002-02-21,0.0692
2002-02-22,0.0684
2002-02-25,0.0692
2002-02-26,0.0630
2002-02-27,0.0646
2002-02-28,0.0681
2002-03-01,0.0702
2002-03-04,0.0718
2002-03-05,0.0705
2002-03-06,0.0707
2002-03-07,0.0718
2002-03-08,0.0732
2002-03-11,0.0733
2002-03-12,0.0723
2002-03-13,0.0732
2002-03-14,0.0745
2002-03-15,0.0747
2002-03-18,0.0753
2002-03-19,0.0748
2002-03-20,0.0743
2002-03-21,0.0700
2002-03-22,0.0707
2002-03-25,0.0733
2002-03-26,0.0718
2002-03-27,0.0731
2002-03-28,0.0747
2002-04-01,0.0721
2002-04-02,0.0721
2002-04-03,0.0718
2002-04-04,0.0703
2002-04-05,0.0710
2002-04-08,0.0702
2002-04-09,0.0687
2002-04-10,0.0708
2002-04-11,0.0708
2002-04-12,0.0698
2002-04-15,0.0682
2002-04-16,0.0687
2002-04-17,0.0708
2002-04-18,0.0699
2002-04-19,0.0725
2002-04-22,0.0759
2002-04-23,0.0750
2002-04-24,0.0747
2002-04-25,0.0709
2002-04-26,0.0715
2002-04-29,0.0694
2002-04-30,0.0717
2002-05-01,0.0672
2002-05-02,0.0725
2002-05-03,0.0698
2002-05-06,0.0689
2002-05-07,0.0722
2002-05-08,0.0722
2002-05-09,0.0710
2002-05-10,0.0720
2002-05-13,0.0751
2002-05-14,0.0758
2002-05-15,0.0752
2002-05-16,0.0774
2002-05-17,0.0763
2002-05-20,0.0752
2002-05-21,0.0718
2002-05-22,0.0742
2002-05-23,0.0733
2002-05-24,0.0742
2002-05-28,0.0728
2002-05-29,0.0746
2002-05-30,0.0749
2002-05-31,0.0757
2002-06-03,0.0755
2002-06-04,0.0735
2002-06-05,0.0727
2002-06-06,0.0736
2002-06-07,0.0737
2002-06-10,0.0731
2002-06-11,0.0719
2002-06-12,0.0684
2002-06-13,0.0702
2002-06-14,0.0704
2002-06-17,0.0678
2002-06-18,0.0689
2002-06-19,0.0675
2002-06-20,0.0679
2002-06-21,0.0674
2002-06-24,0.0667
2002-06-25,0.0694
2002-06-26,0.0706
2002-06-27,0.0727
2002-06-28,0.0719
2002-07-01,0.0794
2002-07-02,0.0813
2002-07-03,0.0836
2002-07-05,0.0836
2002-07-08,0.0785
2002-07-09,0.0814
2002-07-10,0.0824
2002-07-11,0.0820
2002-07-12,0.0822
2002-07-15,0.0784
2002-07-16,0.0789
2002-07-17,0.0781
2002-07-18,0.0814
2002-07-19,0.0807
2002-07-22,0.0820
2002-07-23,0.0826
2002-07-24,0.0786
2002-07-25,0.0787
2002-07-26,0.0784
2002-07-29,0.0785
2002-07-30,0.0760
2002-07-31,0.0805
2002-08-01,0.0771
2002-08-02,0.0780
2002-08-05,0.0794
2002-08-06,0.0784
2002-08-07,0.0802
2002-08-08,0.0811
2002-08-09,0.0805
2002-08-12,0.0784
2002-08-13,0.0776
2002-08-14,0.0779
2002-08-15,0.0797
2002-08-16,0.0798
2002-08-19,0.0770
2002-08-20,0.0776
2002-08-21,0.0790
2002-08-22,0.0780
2002-08-23,0.0779
2002-08-26,0.0776
2002-08-27,0.0787
2002-08-28,0.0783
2002-08-29,0.0778
2002-08-30,0.0795
2002-09-03,0.0805
2002-09-04,0.0820
2002-09-05,0.0801
2002-09-06,0.0822
2002-09-09,0.0839
2002-09-10,0.0848
2002-09-11,0.0832
2002-09-12,0.0851
2002-09-13,0.0876
2002-09-16,0.0862
2002-09-17,0.0865
2002-09-18,0.0878
2002-09-19,0.0892
2002-09-20,0.0895
2002-09-23,0.0878
2002-09-24,0.0874
2002-09-25,0.0864
2002-09-26,0.0853
2002-09-27,0.0858
2002-09-30,0.0861
2002-10-01,0.0846
2002-10-02,0.0848
2002-10-03,0.0855
2002-10-04,0.0864
2002-10-07,0.0863
2002-10-08,0.0894
2002-10-09,0.0875
2002-10-10,0.0886
2002-10-11,0.0878
2002-10-14,0.0886
2002-10-15,0.0900
2002-10-16,0.0883
2002-10-17,0.0891
2002-10-18,0.0910
2002-10-21,0.0906
2002-10-22,0.0888
2002-10-23,0.0904
2002-10-24,0.0892
2002-10-25,0.0885
2002-10-28,0.0889
2002-10-29,0.0875
2002-10-30,0.0899
2002-10-31,0.0904
2002-11-01,0.0912
2002-11-04,0.0894
2002-11-05,0.0927
2002-11-06,0.0943
2002-11-07,0.0921
2002-11-08,0.0922
2002-11-11,0.0870
2002-11-12,0.0886
2002-11-13,0.0817
2002-11-14,0.0834
2002-11-15,0.0853
2002-11-18,0.0865
2002-11-19,0.0861
2002-11-20,0.0893
2002-11-21,0.0908
2002-11-22,0.0896
2002-11-25,0.0897
2002-11-26,0.0893
2002-11-27,0.0861
2002-11-29,0.0861
2002-12-02,0.0892
2002-12-03,0.0905
2002-12-04,0.0928
2002-12-05,0.0912
2002-12-06,0.0907
2002-12-09,0.0880
2002-12-10,0.0890
2002-12-11,0.0909
2002-12-12,0.0905
2002-12-13,0.0912
2002-12-16,0.0889
2002-12-17,0.0887
2002-12-18,0.0863
2002-12-19,0.0868
2002-12-20,0.0866
2002-12-23,0.0850
2002-12-24,0.0848
2002-12-26,0.0848
2002-12-27,0.0827
2002-12-30,0.0840
2002-12-31,0.0842
2003-01-02,0.0856
2003-01-03,0.0814
2003-01-06,0.0843
2003-01-07,0.0852
2003-01-08,0.0842
2003-01-09,0.0840
2003-01-10,0.0829
2003-01-13,0.0812
2003-01-14,0.0847
2003-01-15,0.0868
2003-01-16,0.0839
2003-01-17,0.0865
2003-01-21,0.0842
2003-01-22,0.0829
2003-01-23,0.0812
2003-01-24,0.0833
2003-01-27,0.0916
2003-01-28,0.0885
2003-01-29,0.0901
2003-01-30,0.0920
2003-01-31,0.0935
2003-02-03,0.0889
2003-02-04,0.0908
2003-02-05,0.0869
2003-02-06,0.0948
2003-02-07,0.0936
2003-02-10,0.0960
2003-02-11,0.0924
2003-02-12,0.0919
2003-02-13,0.0909
2003-02-14,0.0920
2003-02-18,0.0920
2003-02-19,0.0941
2003-02-20,0.0938
2003-02-21,0.0944
2003-02-24,0.0902
2003-02-25,0.0883
2003-02-26,0.0887
2003-02-27,0.0883
2003-02-28,0.0888
2003-03-03,0.0918
2003-03-04,0.0900
2003-03-05,0.0879
2003-03-06,0.0887
2003-03-07,0.0895
2003-03-10,0.0874
2003-03-11,0.0875
2003-03-12,0.0844
2003-03-13,0.0823
2003-03-14,0.0854
2003-03-17,0.0827
2003-03-18,0.0831
2003-03-19,0.0831
2003-03-20,0.0810
2003-03-21,0.0835
2003-03-24,0.0854
2003-03-25,0.0816
2003-03-26,0.0828
2003-03-27,0.0813
2003-03-28,0.0832
2003-03-31,0.0831
2003-04-01,0.0825
2003-04-02,0.0817
2003-04-03,0.0811
2003-04-04,0.0825
2003-04-07,0.0822
2003-04-08,0.0784
2003-04-09,0.0772
2003-04-10,0.0765
2003-04-11,0.0761
2003-04-14,0.0765
2003-04-15,0.0766
2003-04-16,0.0793
2003-04-17,0.0794
2003-04-21,0.0795
2003-04-22,0.0802
2003-04-23,0.0802
2003-04-24,0.0788
2003-04-25,0.0829
2003-04-28,0.0813
2003-04-29,0.0761
2003-04-30,0.0746
2003-05-01,0.0769
2003-05-02,0.0772
2003-05-05,0.0745
2003-05-06,0.0741
2003-05-07,0.0737
2003-05-08,0.0714
2003-05-09,0.0730
2003-05-12,0.0730
2003-05-13,0.0723
2003-05-14,0.0748
2003-05-15,0.0734
2003-05-16,0.0729
2003-05-19,0.0737
2003-05-20,0.0758
2003-05-21,0.0747
2003-05-22,0.0760
2003-05-23,0.0756
2003-05-27,0.0748
2003-05-28,0.0724
2003-05-29,0.0723
2003-05-30,0.0737
2003-06-02,0.0733
2003-06-03,0.0711
